id;tip;kod;ad;adres;telefon;il_kod;il_ad;ilce_kod;ilce_ad;mahalle_ad;lat;lon;hafta_ici;cumartesi;pazar;aktiflik;guncellenme_tarihi
5575;PTT_SUBE;4471;FİLDAMI  ŞUBESİ;OSMANİYE MAHALLESİ AKSUN ÇIKMAZI SOKAK No: 6 BAKIRKÖY İSTANBUL;02124660086;34;İSTANBUL;;;;40.990605;28.885613;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5574;PTT_SUBE;5885;FİRUZKÖY  ŞUBESİ;FİRUZKÖY MAHALLESİ HASAN ÖNEL CADDE No: 53 AVCILAR İSTANBUL;02124238173;34;İSTANBUL;;;;41.009188;28.710301;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5572;PTT_SUBE;4380;GAZİ MAHALLESİ  MÜDÜRLÜĞÜ;GAZİ MAHALLESİ İSMETPAŞA CADDE No: 34 A SULTANGAZİ İSTANBUL;02125361682;34;İSTANBUL;;;;41.101744677;28.898529796;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5571;PTT_SUBE;5843;GAZİOSMANPAŞA MÜDÜRLÜĞÜ;MERKEZ MAHALLESİ EYÜP CADDE No: 3 GAZİOSMANPAŞA İSTANBUL;02126158282;34;İSTANBUL;;;;41.056959;28.914914;08:30-17:00/-;KAPALI;KAPALI;1;2026-09-21 08:30:12
5570;PTT_SUBE;8580;GENÇOSMAN ŞUBESİ;GENÇOSMAN MAHALLESİ GEÇİT SOKAK No: 9 A GÜNGÖREN İSTANBUL;0;34;İSTANBUL;;;;41.027478616;28.879588678;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5569;PTT_SUBE;8461;GOP ADLİYE  ŞUBESİ;GÜZELTEPE MAHALLESİ MAREŞAL FEVZİ ÇAKMAK CADDE No: 5 EYÜPSULTAN İSTANBUL;00000000000;34;İSTANBUL;;;;41.08323996;28.95168204;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5568;PTT_SUBE;8488;GÖKTÜRK MÜDÜRLÜĞÜ;GÖKTÜRK MERKEZ MAHALLESİ GÖKTÜRK CADDE No: 73 A EYÜPSULTAN İSTANBUL;02123226586;34;İSTANBUL;;;;41.18457798;28.88728704;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5567;PTT_SUBE;8326;GÖZTEPE  ŞUBESİ;GÖZTEPE MAHALLESİ TÜTÜNCÜ MEHMETEFENDİ CADDE No: 104 B KADIKÖY İSTANBUL;02163028486;34;İSTANBUL;;;;40.981316;29.068313;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5566;PTT_SUBE;6691;GÖZTEPE ŞUBESİ;GÖZTEPE MAHALLESİ 2296. SOKAK No: 5 A BAĞCILAR İSTANBUL;02124459921;34;İSTANBUL;;;;41.057822;28.837203;08:30-17:00/13:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5565;PTT_SUBE;5555;GÜLTEPE  ŞUBESİ;GÜLTEPE MAHALLESİ BAĞLAR CADDE No: 71 KÜÇÜKÇEKMECE İSTANBUL;02125934290;34;İSTANBUL;;;;40.995573;28.791494;08:30-12:30/13:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5564;PTT_SUBE;2755;GÜLTEPE ŞEHİT MEHMET ALİ KILIÇ MÜDÜRLÜĞÜ;HARMANTEPE MAHALLESİ TALATPAŞA CADDE No: 273 A KAĞITHANE İSTANBUL;02122796102;34;İSTANBUL;;;;41.081482;28.991878;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5563;PTT_SUBE;5888;GÜMÜŞPALA  ŞUBESİ;GÜMÜŞPALA MAHALLESİ MANOLYA SOKAK No: 3 AVCILAR İSTANBUL;02126946060;34;İSTANBUL;;;;40.98083697;28.73166912;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5562;PTT_SUBE;6293;GÜMÜŞSUYU  ŞUBESİ;GÜMÜŞSUYU MAHALLESİ DEREİÇİ CADDE No: 12 BEYKOZ İSTANBUL;02163310686;34;İSTANBUL;;;;41.128238;29.103351;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5561;PTT_SUBE;3047;GÜMÜŞYAKA  ŞUBESİ;GÜMÜŞYAKA MAHALLESİ MEHPARE SOKAK No: 10 A SİLİVRİ İSTANBUL;02127214430;34;İSTANBUL;;;;41.04910197;28.043775;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5560;PTT_SUBE;5071;GÜNEŞLİ MÜDÜRLÜĞÜ;HÜRRİYET MAHALLESİ ATATÜRK CADDE No: 11 A BAĞCILAR İSTANBUL;02126554848;34;İSTANBUL;;;;41.030658;28.827522;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5559;PTT_SUBE;8306;GÜNGÖREN MÜDÜRLÜĞÜ;MEHMET NESİH ÖZMEN MAHALLESİ FATİH CADDE No: 39 A GÜNGÖREN İSTANBUL;02126374890;34;İSTANBUL;;;;41.0155;28.883042;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5558;PTT_SUBE;5252;GÜRPINAR  ŞUBESİ;GÜRPINAR MAHALLESİ İNÖNÜ CADDE No: 8 A BEYLİKDÜZÜ İSTANBUL;02128801405;34;İSTANBUL;;;;40.991604;28.613074;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5557;PTT_SUBE;3307;GÜZELTEPE   ŞUBESİ;GÜZELTEPE MAHALLESİ ORBAY SOKAK No: 13 EYÜPSULTAN İSTANBUL;02126274344;34;İSTANBUL;;;;41.075611;28.954611;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5556;PTT_SUBE;6726;GÜZELTEPE  ŞUBESİ;GÜZELTEPE MAHALLESİ NAMAZGAH CADDE No: 5 ÜSKÜDAR İSTANBUL;02163212103;34;İSTANBUL;;;;41.046063;29.070733;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5555;PTT_SUBE;6719;GÜZELYALI  ŞUBESİ;GÜZELYALI MAHALLESİ YAVUZ SELİM CADDE No: 22 A PENDİK İSTANBUL;02163921288;34;İSTANBUL;;;;40.860721857;29.282192719;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5554;PTT_SUBE;8241;HABİBLER  ŞUBESİ;ESKİ HABİPLER MAHALLESİ YASEMİNLER SOKAK No: 15 A SULTANGAZİ İSTANBUL;02125951313;34;İSTANBUL;;;;41.131425;28.831475;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5553;PTT_SUBE;2886;HADIMKÖY MÜDÜRLÜĞÜ;HASTANE MAHALLESİ BURÇ SOKAK No: 8 B ARNAVUTKÖY İSTANBUL;02127712444;34;İSTANBUL;;;;41.155712978;28.618740204;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5552;PTT_SUBE;4296;HAL  ŞUBESİ;KOCATEPE MAHALLESİ HAL BAĞLANTI SOKAK No: 2 BAYRAMPAŞA İSTANBUL;02126407353;34;İSTANBUL;;;;41.0517;28.89239;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5551;PTT_SUBE;3201;HALICIOĞLU  ŞUBESİ;SÜTLÜCE MAHALLESİ MAHMUT DAYI SOKAK No: 5 -11A BEYOĞLU İSTANBUL;02123697905;34;İSTANBUL;;;;41.049847;28.945434;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5549;PTT_SUBE;6133;HALKALI  MÜDÜRLÜĞÜ;HALKALI MERKEZ MAHALLESİ FATİH CADDE No: 44 A KÜÇÜKÇEKMECE İSTANBUL;02126982400;34;İSTANBUL;;;;41.03398998;28.79615952;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5548;PTT_SUBE;6999;HALKALI TOPLU KONUTLAR  ŞUBESİ;ATAKENT MAHALLESİ 2.FATİH CADDE No: 5 KÜÇÜKÇEKMECE İSTANBUL;02126985707;34;İSTANBUL;;;;41.04788;28.795085;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5550;PTT_SUBE;7952;HALİÇ  ŞUBESİ;YAVUZ SULTAN SELİM MAHALLESİ HALİÇ CADDE No: 91 FATİH İSTANBUL;02126214546;34;İSTANBUL;;;;41.024459;28.951967;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5547;PTT_SUBE;4778;HAMİDİYE  ŞUBESİ;HAMİDİYE MAHALLESİ GİRNE CADDE No: 27 KAĞITHANE İSTANBUL;02122955318;34;İSTANBUL;;;;41.093078;28.972512;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5546;PTT_SUBE;5144;HARAÇCI  ŞUBESİ;HARAÇÇI MAHALLESİ HARAÇÇI-HADIMKÖY YOLU CADDE No: 26 ARNAVUTKÖY İSTANBUL;02126830617;34;İSTANBUL;;;;41.17871601;28.70208504;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5545;PTT_SUBE;5777;HEKİMBAŞI  ŞUBESİ;HEKİMBAŞI MAHALLESİ İMALAT SOKAK No: 1 ÜMRANİYE İSTANBUL;02163328308;34;İSTANBUL;;;;41.060994;29.098407;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5544;PTT_SUBE;5827;HEYBELİADA  ŞUBESİ;HEYBELİADA MAHALLESİ İŞGÜZAR SOKAK No: 7 ADALAR İSTANBUL;02163519626;34;İSTANBUL;;;;40.877456857;29.099593056;08:30-12:30/13:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5542;PTT_SUBE;5796;HUZUR  ŞUBESİ;PARSELLER MAHALLESİ KARADENİZ CADDE No: 23 A ÜMRANİYE İSTANBUL;02166118880;34;İSTANBUL;;;;41.026055;29.158903;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5541;PTT_SUBE;6544;HÜKÜMET KONAĞI  ŞUBESİ;DOĞU MAHALLESİ NEVBAHAR SOKAK No: 4 PENDİK İSTANBUL;02163542080;34;İSTANBUL;;;;40.88235;29.244761;08:30-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5540;PTT_SUBE;5595;HÜRRİYET  ŞUBESİ;MARMARA MAHALLESİ 9. SOKAK No: 2 BEYLİKDÜZÜ İSTANBUL;02128768709;34;İSTANBUL;;;;40.984485;28.671463;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5539;PTT_SUBE;5807;HÜRRİYET MAHALLESİ   ŞUBESİ;HÜRRİYET MAHALLESİ DR. CEMİL BENGÜ CADDE No: 68 D KAĞITHANE İSTANBUL;02122242125;34;İSTANBUL;;;;41.072483;28.986701;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5543;PTT_SUBE;2815;HİSARÜSTÜ  ŞUBESİ;RUMELİHİSARI MAHALLESİ CAMİ ARALIĞI ÇIKMAZI SOKAK No: 1 SARIYER İSTANBUL;02122652422;34;İSTANBUL;;;;41.08913;29.04987;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5538;PTT_SUBE;8491;IRMAK ACENTE;BOSTAN MAHALLESİ KAŞKAVAL SOKAK No: 23 BEYOĞLU İSTANBUL;02222222222;34;İSTANBUL;;;;41.039719;28.977994;09:00-12:30/12:30-18:00;10:00-12:30/12:30-16:00;KAPALI;1;2026-09-21 08:30:12
5537;PTT_SUBE;7080;ISPARTAKULE  ŞUBESİ;TAHTAKALE MAHALLESİ ABDİ İPEKÇİ CADDE No: 5 AVCILAR İSTANBUL;02128014329;34;İSTANBUL;;;;41.060448;28.714533;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5514;PTT_SUBE;5831;KADIKÖY MÜDÜRLÜĞÜ;CAFERAĞA MAHALLESİ ALBAY FAİK SÖZDENER CADDE No: 1 A KADIKÖY İSTANBUL;02163370519;34;İSTANBUL;;;;40.990328;29.02291;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5513;PTT_SUBE;2334;KADIKÖY POSTA DAĞITIM  MÜDÜRLÜĞÜ;ACIBADEM MAHALLESİ ACIBADEM CADDE No: 133 ÜSKÜDAR İSTANBUL;02165776200;34;İSTANBUL;;;;41.008847;29.050079;08:30-17:30;08:30-17:30;KAPALI;1;2026-09-21 08:30:12
5510;PTT_SUBE;5531;KANARYA  ŞUBESİ;KANARYA MAHALLESİ 2.ARIKUŞU SOKAK No: 15 KÜÇÜKÇEKMECE İSTANBUL;02125793791;34;İSTANBUL;;;;41.009393;28.775412;08:30-12:30/13:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5509;PTT_SUBE;6301;KANUNİ  ŞUBESİ;YAKUPLU MAHALLESİ YAKUPLU CADDE No: 31 BEYLİKDÜZÜ İSTANBUL;02128017985;34;İSTANBUL;;;;41.000105;28.669812;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5508;PTT_SUBE;5765;KAPTAN-I DERYA  ŞUBESİ;AHMET YESEVİ MAHALLESİ MÜCAHİT CADDE No: 51 B SULTANBEYLİ İSTANBUL;02165923947;34;İSTANBUL;;;;40.973615121;29.273954355;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5507;PTT_SUBE;5906;KARACAKÖY ŞUBESİ;KARACAKÖY MERKEZ MAHALLESİ CUMA SOKAK No: 3 ÇATALCA İSTANBUL;02127634480;34;İSTANBUL;;;;41.40210699;28.38102408;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5506;PTT_SUBE;5597;KARAKÖY MÜDÜRLÜĞÜ;ARAP CAMİ MAHALLESİ KÜREKÇİLER  KAPISI SOKAK No: 1 BEYOĞLU İSTANBUL;02122441545;34;İSTANBUL;;;;41.022381;28.974206;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5505;PTT_SUBE;8252;KARLIBAYIR KURUMSAL ACENTELİĞİ;KARLIBAYIR MAHALLESİ İHTİŞAM SOKAK No: 4 ARNAVUTKÖY İSTANBUL;02125976767;34;İSTANBUL;;;;41.184201;28.719025;08:30-12:30/12:30-19:00;09:30-12:30/12:30-16:00;KAPALI;1;2026-09-21 08:30:12
5504;PTT_SUBE;4306;KARLIKTEPE  ŞUBESİ;KARLIKTEPE MAHALLESİ TECERDAĞI CADDE No: 8 A KARTAL İSTANBUL;02164880989;34;İSTANBUL;;;;40.900665;29.183909;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5503;PTT_SUBE;6520;KARTAL KARGO DAĞITIM  MÜDÜRLÜĞÜ;KORDONBOYU MAHALLESİ ANKARA CADDE No: 163 KARTAL İSTANBUL;02163877073;34;İSTANBUL;;;;40.882151;29.214032;08:30-08:30/17:30-17:30;08:30-08:30/17:30-17:30;KAPALI;1;2026-09-21 08:30:12
5502;PTT_SUBE;1874;KARTAL MÜDÜRLÜĞÜ;YUKARI MAHALLESİ İSTASYON CADDE No: 14 KARTAL İSTANBUL;02164737100;34;İSTANBUL;;;;40.888151;29.183212;08:30-17:00/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5501;PTT_SUBE;5592;KARTAL POSTA DAĞITIM  MÜDÜRLÜĞÜ;KORDONBOYU MAHALLESİ ANKARA CADDE No: 163 KARTAL İSTANBUL;02164735100;34;İSTANBUL;;;;40.882151;29.214032;08:30-17:30;08:30-17:30;KAPALI;1;2026-09-21 08:30:12
5500;PTT_SUBE;4310;KARTALTEPE  ŞUBESİ;KARTALTEPE MAHALLESİ KÜLTÜR SOKAK No: 8 BAYRAMPAŞA İSTANBUL;02125646401;34;İSTANBUL;;;;41.05593;28.90407;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5499;PTT_SUBE;3195;KASIMPAŞA MÜDÜRLÜĞÜ;CAMİİKEBİR MAHALLESİ ZİYAFET SOKAK No: 18 -20A BEYOĞLU İSTANBUL;02122569748;34;İSTANBUL;;;;41.034274;28.968767;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5498;PTT_SUBE;2888;KAVACIK  MÜDÜRLÜĞÜ;KAVACIK MAHALLESİ OKUL CADDE No: 6 BEYKOZ İSTANBUL;02166802676;34;İSTANBUL;;;;41.094528;29.087006;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5497;PTT_SUBE;5266;KAVAKLI  ŞUBESİ;KAVAKLI MAHALLESİ BAĞLAR CADDE No: 15 BEYLİKDÜZÜ İSTANBUL;02128751416;34;İSTANBUL;;;;40.980161;28.639946;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5496;PTT_SUBE;3053;KAVAKLI (SİLİVRİ)  ŞUBESİ;KAVAKLI HÜRRİYET MAHALLESİ KAVAKLI CADDE No: 160 SİLİVRİ İSTANBUL;02127447490;34;İSTANBUL;;;;41.092173;28.334284;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5495;PTT_SUBE;6607;KAVAKPINAR  ŞUBESİ;KAVAKPINAR MAHALLESİ ABDİ İPEKÇİ CADDE No: 147 A PENDİK İSTANBUL;02162162161;34;İSTANBUL;;;;40.880085;29.28668;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5494;PTT_SUBE;5933;KAYAŞEHİR MÜDÜRLÜĞÜ;KAYABAŞI MAHALLESİ EFLATUN SOKAK No: 1 C BAŞAKŞEHİR İSTANBUL;02126877770;34;İSTANBUL;;;;41.105424;28.759419379;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5493;PTT_SUBE;5812;KAYIŞDAĞI  ŞUBESİ;KAYIŞDAĞI MAHALLESİ NASIR CADDE No: 33 A ATAŞEHİR İSTANBUL;02163642719;34;İSTANBUL;;;;40.983732;29.143735;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5491;PTT_SUBE;7578;KAYMAKAMLIK  ŞUBESİ;İSLAMBEY MAHALLESİ HZ. HALİD BULVAR No: 26 /1 EYÜPSULTAN İSTANBUL;02124181356;34;İSTANBUL;;;;41.048385838;28.930000544;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5492;PTT_SUBE;2941;KAYMAKAMLIK  ŞUBESİ;KARAGÜMRÜK MAHALLESİ ADNAN MENDERES VATAN BULVAR No: 66 FATİH İSTANBUL;02125346041;34;İSTANBUL;;;;41.02183;28.934147;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5490;PTT_SUBE;6198;KAYNARCA  MÜDÜRLÜĞÜ;FEVZİ ÇAKMAK MAHALLESİ TEVFİK İLERİ CADDE No: 175 B PENDİK İSTANBUL;02165962028;34;İSTANBUL;;;;40.873104;29.266718;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5489;PTT_SUBE;8258;KAZIM KARABEKİR KURUMSAL ACENTELİĞİ;KAZIM KARABEKİR MAHALLESİ 922. SOKAK No: 17 A GAZİOSMANPAŞA İSTANBUL;05355481571;34;İSTANBUL;;;;41.077574;28.912867;08:30-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5512;PTT_SUBE;4777;KAĞITHANE  MÜDÜRLÜĞÜ;MERKEZ MAHALLESİ SAİDE SOKAK No: 2 A KAĞITHANE İSTANBUL;02122958043;34;İSTANBUL;;;;41.083064;28.973887;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5511;PTT_SUBE;6415;KAĞITHANE POSTA DAĞITIM  MÜDÜRLÜĞÜ;YAHYA KEMAL MAHALLESİ MİTHATPAŞA CADDE No: 11 A KAĞITHANE İSTANBUL;02122102060;34;İSTANBUL;;;;41.084558;28.985692;08:30-17:30;08:30-17:30;KAPALI;1;2026-09-21 08:30:12
5488;PTT_SUBE;8248;KEMER KURUMSAL ACENTELİĞİ;KEMER MAHALLESİ ŞAHİNBEY CADDE No: 21 ESENLER İSTANBUL;02124295555;34;İSTANBUL;;;;41.049934;28.879211;08:30-12:30/13:30-19:00;10:00-12:30/13:30-16:00;KAPALI;1;2026-09-21 08:30:12
5487;PTT_SUBE;8489;KEMERBURGAZ  ŞUBESİ;MİTHATPAŞA MAHALLESİ ABDULHAMİT HAN CADDE No: 45 EYÜPSULTAN İSTANBUL;02123600806;34;İSTANBUL;;;;41.15685699;28.91463588;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5486;PTT_SUBE;5901;KESTANELİK ŞUBESİ;KESTANELİK MAHALLESİ KARACAKÖY CADDE No: 22 A ÇATALCA İSTANBUL;02127943400;34;İSTANBUL;;;;41.232195;28.49635296;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5485;PTT_SUBE;5829;KINALIADA  ŞUBESİ;KINALIADA MAHALLESİ KINALIBAĞ SOKAK No: 27 ADALAR İSTANBUL;02163814445;34;İSTANBUL;;;;40.90776498;29.05420608;08:30-12:30/13:30-16:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5484;PTT_SUBE;6155;KIRAÇ KARGO DAĞITIM MÜDÜRLÜĞÜ;BARBAROS HAYRETTİN PAŞA MAHALLESİ 2300. SOKAK No: 6 ESENYURT İSTANBUL;02128303147;34;İSTANBUL;;;;41.023641;28.639182;08:30-17:30;08:30-17:30;KAPALI;1;2026-09-21 08:30:12
5483;PTT_SUBE;6844;KISIKLI CADDESİ ŞUBESİ;KISIKLI MAHALLESİ KISIKLI CADDE No: 105 ÜSKÜDAR İSTANBUL;02167719310;34;İSTANBUL;;;;41.02246;29.06189;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5480;PTT_SUBE;6891;KOCA MUSTAFA PAŞA  ŞUBESİ;SİLİVRİKAPI MAHALLESİ KOCA MUSTAFAPAŞA CADDE No: 252 FATİH İSTANBUL;02125897040;34;İSTANBUL;;;;41.004202;28.929192;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5479;PTT_SUBE;6744;KOCASİNAN  ŞUBESİ;HÜRRİYET MAHALLESİ MAHMUTBEY CADDE No: 187 C BAHÇELİEVLER İSTANBUL;02124511563;34;İSTANBUL;;;;41.00657;28.841262;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5478;PTT_SUBE;4302;KOCATEPE  ŞUBESİ;KOCATEPE MAHALLESİ KOCATEPE CADDE No: 12 BAYRAMPAŞA İSTANBUL;02126400293;34;İSTANBUL;;;;41.049914;28.896959;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5477;PTT_SUBE;4663;KONGRE  ŞUBESİ;ÇINAR MAHALLESİ 1464. SOKAK No: 2 ESENYURT İSTANBUL;02128582392;34;İSTANBUL;;;;41.043656;28.664549;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
1799;PTT_SUBE;5744;KOŞUYOLU ŞUBESİ;KOŞUYOLU MAHALLESİ SALİH OMURTAK SOKAK No: 97 KADIKÖY İSTANBUL;02163370519;34;İSTANBUL;;;;41.00681;29.03649;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-14 08:28:26
5475;PTT_SUBE;7682;KUMKÖY (KİLYOS)  ŞUBESİ;KUMKÖY (KİLYOS) MAHALLESİ KAHYAOĞLU CADDE No: 4 SARIYER İSTANBUL;02122012523;34;İSTANBUL;;;;41.24545;29.036222;08:30-12:30/13:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5474;PTT_SUBE;6001;KUMRULUKEMER  ŞUBESİ;50. YIL MAHALLESİ B CADDE No: 2 SULTANGAZİ İSTANBUL;02126673892;34;İSTANBUL;;;;41.089722;28.869541;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5473;PTT_SUBE;1931;KURFALLI  ŞUBESİ;HÜRRİYET MAHALLESİ ABDİ İPEKÇİ CADDE No: 27 KARTAL İSTANBUL;02165048571;34;İSTANBUL;;;;40.90176;29.22839;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5472;PTT_SUBE;5761;KURTKÖY  MÜDÜRLÜĞÜ;KURTKÖY MAHALLESİ ANKARA CADDE No: 309 PENDİK İSTANBUL;02165953315;34;İSTANBUL;;;;40.913841;29.298347;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5471;PTT_SUBE;5684;KURTKÖY POSTA DAĞITIM  MÜDÜRLÜĞÜ;ŞEYHLİ MAHALLESİ YUNUS EMRE CADDE No: 10 A PENDİK İSTANBUL;02163783640;34;İSTANBUL;;;;40.906686475;29.278955642;08:30-17:30;08:30-17:30;KAPALI;1;2026-09-21 08:30:12
5470;PTT_SUBE;8375;KUYUMCULAR  ŞUBESİ;YENİBOSNA MERKEZ MAHALLESİ 29 EKİM CADDE LADİN SOK KUYUMCUKENT SİTESİ AVM BLOK NO: 4 / B02 BAHÇELİEVLER İSTANBUL;02124519843;34;İSTANBUL;;;;41.003275;28.817065;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5476;PTT_SUBE;8581;KÖYİÇİ ŞUBESİ;GÜNEŞTEPE MAHALLESİ SOĞANLI CADDE No: 139 GÜNGÖREN İSTANBUL;0;34;İSTANBUL;;;;41.024652194;28.869599431;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5466;PTT_SUBE;5742;KÜÇÜKYALI  MÜDÜRLÜĞÜ;KÜÇÜKYALI MERKEZ MAHALLESİ AHMET KUTSİ TECER SOKAK No: 5 MALTEPE İSTANBUL;02164898283;34;İSTANBUL;;;;40.947526;29.108644;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5469;PTT_SUBE;6749;KÜÇÜKÇEKMECE  MÜDÜRLÜĞÜ;CENNET MAHALLESİ BARBAROS CADDE No: 69 B KÜÇÜKÇEKMECE İSTANBUL;02125790674;34;İSTANBUL;;;;40.99069072;28.77834424;08:30-12:30;KAPALI;KAPALI;1;2026-09-21 08:30:12
5468;PTT_SUBE;4174;KÜÇÜKÇEKMECE ADLİYE  ŞUBESİ;KARTALTEPE MAHALLESİ 1.MALAZGİRT CADDE No: 2 -4 KÜÇÜKÇEKMECE İSTANBUL;02125402582;34;İSTANBUL;;;;41.000481;28.811601;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:30:12
5467;PTT_SUBE;7695;KÜÇÜKÇEKMECE POSTA DAĞITIM  MÜDÜRLÜĞÜ;İKİTELLİ OSB MAHALLESİ AYKOSAN DİLEK PASTANESİ SOKAK No: 1 DİLEK BAŞAKŞEHİR İSTANBUL;02125491806;34;İSTANBUL;;;;41.074894488;28.799479753;08:30-17:30/08:30-17:30;08:30-17:30/08:30-17:30;KAPALI;1;2026-09-21 08:30:12
